Age,SD_probability_mean,SD_probability_error
-55517.793319415454,0.975143631617,7.501736125044323e-07
-55417.588726513575,0.9786078574918056,6.550891588085656e-07
-55317.38413361169,0.9817325920601824,5.678162802495836e-07
-55217.17954070981,0.9844175418209612,4.915323570397042e-07
-55116.97494780793,0.9862435487960848,4.38878714510017e-07
-55016.77035490605,0.9893638833758388,3.4720976487751e-07
-54916.565762004175,0.9914717860220982,2.8383686377128457e-07
-54816.361169102296,0.9921304829833998,2.637469032310677e-07
-54716.15657620042,0.9929642938677536,2.3809189468466e-07
-54615.95198329854,0.9938170045728872,2.115677588239479e-07
-54515.74739039666,0.9945196413297192,1.8946533239735025e-07
-54415.54279749478,0.995210407305321,1.674893177573031e-07
-54315.3382045929,0.996020213582361,1.4136443944610838e-07
-54215.133611691024,0.9965630336591385,1.235962094055277e-07
-54114.929018789146,0.9966272938546308,1.2147733011398718e-07
-54014.72442588727,0.9964694808947588,1.266748662666e-07
-53914.51983298539,0.9963018005489472,1.3217540904580985e-07
-53814.31524008351,0.9966872624639318,1.194968125198091e-07
-53714.11064718163,0.9970813382610504,1.064021731705364e-07
-53613.90605427975,0.9972103718837064,1.0208233869504545e-07
-53513.701461377874,0.9973781622727728,9.643917353750237e-08
-53413.496868476,0.9974157598872144,9.517050339335617e-08
-53313.29227557412,0.997292857686895,9.931190338701253e-08
-53213.08768267224,0.9974140284193806,9.522896347556987e-08
-53112.88308977036,0.9999861580056578,1.038815482103327e-09
-53012.67849686848,0.9999897947431464,7.752079728626553e-10
-52912.4739039666,0.9999923185679556,5.901216584234222e-10
-52812.26931106472,0.9999928482075926,5.509960396243613e-10
-52712.064718162845,0.9999927256274216,5.600612306321865e-10
-52611.86012526096,0.9999926008469998,5.692829130001403e-10
-52511.65553235908,0.9999922712317856,5.936131619345724e-10
-52411.4509394572,0.9999907079197818,7.084759250623172e-10
-52311.24634655532,0.999988534179102,8.669427908800812e-10
-52211.04175365344,0.9999862706848236,1.0306931305571371e-09
-52110.837160751566,0.9999851678943438,1.1100771473162723e-09
-52010.63256784969,0.9999881255430958,8.96592808374017e-10
-51910.42797494781,0.9999858288509446,1.0625274171311351e-09
-51810.22338204593,0.9999817968565796,1.3513732395644251e-09
-51710.01878914405,0.9972811599615306,9.970522806042941e-08
-51609.81419624217,0.9972710852330978,1.0004386480338698e-07
-51509.60960334029,0.9973865574413188,9.615602804471325e-08
-51409.405010438415,0.997332194082596,9.798818315746465e-08
-51309.20041753654,0.9970744376926924,1.0663272479848535e-07
-51208.99582463466,0.996083148806856,1.393157200453259e-07
-51108.79123173278,0.9951173835001887,1.704642625090079e-07
-51008.5866388309,0.9948861536132848,1.778377061089765e-07
-50908.38204592902,0.9949063911653852,1.7719356568368198e-07
-50808.17745302714,0.9950423040572188,1.7286169768919848e-07
-50707.97286012527,0.9947922949308048,1.8082220314560488e-07
-50607.768267223386,0.9948179939954132,1.8000550629004905e-07
-50507.56367432151,0.9950351591276724,1.7308968202387728e-07
-50407.35908141963,0.995040892881702,1.729067285475414e-07
-50307.15448851775,0.9949858753665286,1.746614700971118e-07
-50206.94989561587,0.9951059498527544,1.708295698673552e-07
-50106.74530271399,0.9953044062116404,1.644780230740408e-07
-50006.540709812114,0.9955413227708372,1.568645405461376e-07
-49906.33611691023,0.995528034246992,1.5729249887375086e-07
-49806.13152400835,0.9956029511170842,1.548783275407923e-07
-49705.92693110647,0.9955547863998604,1.5643082903603664e-07
-49605.72233820459,0.9960410469165084,1.406865697915417e-07
-49505.51774530271,0.9964792444750132,1.2635389698431085e-07
-49405.31315240084,0.9967618904731406,1.170278233572193e-07
-49305.10855949896,0.9968068307967644,1.1553865816623939e-07
-49204.90396659708,0.9968687415204504,1.1348418780569333e-07
-49104.6993736952,0.99697294556268,1.1001829513462319e-07
-49004.49478079332,0.9970883978322388,1.0616626070583828e-07
-48904.29018789144,0.997211764223594,1.0203563327648849e-07
-48804.08559498956,0.997418052382835,9.50930960161936e-08
-48703.88100208768,0.999981670689722,1.360367999817979e-09
-48603.676409185806,0.9999825753702798,1.2958163241886035e-09
-48503.47181628393,0.9999821727855878,1.324557752277613e-09
-48403.26722338205,0.9974255127973792,9.48411502560578e-08
-48303.06263048017,0.9999812204378752,1.3924480120526358e-09
-48202.85803757829,0.999986335357396,1.0260301033572495e-09
-48102.65344467641,0.9999887734878504,8.495596330950178e-10
-48002.44885177453,0.999990030319316,7.580162931638163e-10
-47902.244258872655,0.9999896284029022,7.873375419996535e-10
-47802.03966597078,0.9999891027628928,8.256174307907433e-10
-47701.8350730689,0.9999891082753878,8.25216364465856e-10
-47601.63048016702,0.9999892638385576,8.138949642465614e-10
-47501.42588726514,0.9999888553213608,8.436119877041643e-10
-47401.22129436326,0.9999893021975236,8.111023244831302e-10
-47301.01670146138,0.9999880429477376,9.025808723437195e-10
-47200.8121085595,0.9999842225298806,1.1779437963663783e-09
-47100.60751565762,0.9999818556620428,1.3471800091423166e-09
-47000.40292275574,0.999982142363288,1.3267286284099032e-09
-46900.19832985386,0.9999824800959504,1.3026204980152326e-09
-46799.99373695198,0.9999829675843576,1.267790270151166e-09
-46699.7891440501,0.9999855526094594,1.082410812390928e-09
-46599.58455114823,0.999986854148042,9.88592396593124e-10
-46499.37995824635,0.9999867272159596,9.977575338893495e-10
-46399.17536534447,0.9999876065194314,9.341946066482175e-10
-46298.97077244259,0.9999877801105692,9.216254589917603e-10
-46198.76617954071,0.999988110823889,8.976600561344976e-10
-46098.56158663883,0.9999890799001534,8.272807338268013e-10
-45998.35699373696,0.9999897614382692,7.776371925477318e-10
-45898.15240083508,0.9999905151361702,7.225847266863369e-10
-45797.9478079332,0.9999914125034636,6.568106443542622e-10
-45697.74321503132,0.999992209138812,5.981918430848816e-10
-45597.53862212944,0.9999936104894872,4.944798207678282e-10
-45497.33402922756,0.9999953993538464,3.607248442578836e-10
-45397.12943632568,0.999996503340915,2.7717291050274256e-10
-45296.9248434238,0.9999974119414474,2.0761808565125222e-10
-45196.720250521925,0.9999979405194552,1.6671971343378016e-10
-45096.515657620046,0.9999981759814268,1.4837107055610263e-10
-44996.31106471817,0.9999982128551272,1.454893659261881e-10
-44896.10647181629,0.9999983457244254,1.3508545899497955e-10
-44795.90187891441,0.9999985668714292,1.1769361888996278e-10
-44695.69728601253,0.9999985958468336,1.1540727158824519e-10
-44595.49269311065,0.9999986651864364,1.0992819508990007e-10
-44495.28810020877,0.9999988646044652,9.410489875720267e-11
-44395.08350730689,0.9999990218307816,8.155168931006103e-11
-44294.87891440501,0.9999990857452798,7.642629202068632e-11
-44194.67432150313,0.9999990812683012,7.678576121927169e-11
-44094.46972860125,0.9999990444029482,7.974316866909692e-11
-43994.265135699374,0.9999990051555911,8.288667189025109e-11
-43894.060542797495,0.9999989332319767,8.863469517157513e-11
-43793.85594989562,0.9999987928855968,9.980743466669678e-11
-43693.65135699374,0.9999987283223174,1.0492945154314308e-10
-43593.44676409186,0.9999986646421188,1.0997124691682551e-10
-43493.24217118998,0.9999983973500106,1.3103421353713798e-10
-43393.0375782881,0.9999982976283264,1.3885518980239227e-10
-43292.83298538622,0.9999979636549732,1.6492072471330963e-10
-43192.628392484345,0.9999974444593268,2.0511242869907723e-10
-43092.42379958247,0.9999971380420266,2.2867501729560958e-10
-42992.21920668059,0.9999973398743524,2.1316675022426034e-10
-42892.01461377871,0.9999976027981778,1.9289314949960483e-10
-42791.81002087683,0.9999977960567876,1.779350610453731e-10
-42691.60542797495,0.9999978625650712,1.7277546359732624e-10
-42591.40083507307,0.9999974941058444,2.012844664495881e-10
-42491.1962421712,0.99999693317233,2.443720620081839e-10
-42390.99164926932,0.9999963500853356,2.8882803798005393e-10
-42290.78705636744,0.9999952568138382,3.714497964867787e-10
-42190.58246346556,0.9999934713740628,5.048130587131697e-10
-42090.37787056368,0.9999923644305048,5.867380336009473e-10
-41990.1732776618,0.9999897317117066,7.798051532423521e-10
-41889.96868475992,0.9999849583500088,1.1251343812964781e-09
-41789.76409185805,0.9974608890117208,9.364560623023845e-08
-41689.559498956165,0.9969169660092652,1.1188146492881462e-07
-41589.35490605429,0.9964939039641818,1.2587183418581725e-07
-41489.15031315241,0.9959555421593852,1.4346674229796042e-07
-41388.94572025053,0.9953555532705496,1.62837286327029e-07
-41288.74112734865,0.9947585521302396,1.8189398316182855e-07
-41188.53653444677,0.9944698461040968,1.910396732009465e-07
-41088.33194154489,0.9943956760700676,1.9338232573682405e-07
-40988.127348643015,0.9939984405970964,2.058829677524344e-07
-40887.922755741136,0.9934894420011074,2.217935029532993e-07
-40787.71816283926,0.9934154771479632,2.2409603492885965e-07
-40687.51356993738,0.993293698953856,2.2788193772375417e-07
-40587.3089770355,0.9931577768646712,2.3210023615825162e-07
-40487.10438413361,0.9930534973271078,2.3533137764493443e-07
-40386.89979123173,0.9926623861446772,2.4741151602004144e-07
-40286.69519832985,0.9926266902116128,2.485110851622431e-07
-40186.49060542797,0.9931834946426046,2.313026784829093e-07
-40086.28601252609,0.9933927630765784,2.248026571525323e-07
-39986.08141962421,0.9932271676203692,2.2994767178537402e-07
-39885.876826722335,0.992467688967854,2.534030629063281e-07
-39785.672233820456,0.9912010285902358,2.920526462884836e-07
-39685.46764091858,0.99062577603364,3.094307815608681e-07
-39585.2630480167,0.989836790370156,3.331043927407484e-07
-39485.05845511482,0.9885623975060304,3.70980082303793e-07
-39384.85386221294,0.9874418292846668,4.0394598742763e-07
-39284.64926931106,0.9862299590778184,4.392730946437437e-07
-39184.444676409184,0.9851754622354314,4.6975834312984323e-07
-39084.240083507306,0.9846426312055968,4.850774672881244e-07
-38984.03549060543,0.9838965780093212,5.064352666494803e-07
-38883.83089770355,0.9831458423252504,5.278231684527206e-07
-38783.62630480167,0.9821856560453348,5.550324312613624e-07
-38683.42171189979,0.9810733829900574,5.863559755129115e-07
-38583.21711899791,0.9804678024226362,6.033254495603521e-07
-38483.012526096034,0.980237369242961,6.097673510426799e-07
-38382.80793319416,0.9798714496790796,6.199798594438302e-07
-38282.60334029228,0.9789096643226374,6.467250487742262e-07
-38182.3987473904,0.978066113291647,6.700693852389778e-07
-38082.19415448852,0.9766968166855456,7.077468140730278e-07
-37981.98956158664,0.9745351625074626,7.667079391640255e-07
-37881.78496868476,0.973162838423448,8.03826263158019e-07
-37781.58037578288,0.9731783975765648,8.034067387302289e-07
-37681.375782881005,0.9735154094521788,7.943124860757356e-07
-37581.171189979126,0.9722025258436892,8.296621861144678e-07
-37480.96659707725,0.9731643864972775,8.037845234905921e-07
-37380.76200417537,0.9748664134960628,7.57712574244961e-07
-37280.55741127349,0.975568152496004,7.386092923215076e-07
-37180.35281837161,0.977260907403638,6.922571551468048e-07
-37080.14822546973,0.9782060228808536,6.662046980167184e-07
-36979.943632567854,0.9774350900182228,6.874652453485767e-07
-36879.739039665976,0.9754245963557436,7.425225359827679e-07
-36779.5344467641,0.9737658548362104,7.875450909298688e-07
-36679.32985386222,0.9731983302158186,8.02869247586565e-07
-36579.12526096034,0.972025176081492,8.344213632042464e-07
-36478.92066805846,0.9718954204926552,8.379009731078616e-07
-36378.71607515658,0.9710112327562316,8.615589636692662e-07
-36278.511482254704,0.9688625010967644,9.186771359544426e-07
-36178.306889352825,0.9661633855843326,9.897063871711146e-07
-36078.10229645095,0.9620329653133826,1.0969479120422256e-06
-35977.89770354907,0.957163513893632,1.2212824199852663e-06
-35877.69311064719,0.95171893098663,1.357826842729224e-06
-35777.48851774531,0.9450113391219592,1.5227365798866322e-06
-35677.28392484343,0.9383154034169348,1.683985534594304e-06
-35577.07933194155,0.9337677877565642,1.7916919505871145e-06
-35476.874739039675,0.9269000564870764,1.951712330726869e-06
-35376.6701461378,0.9157994310319986,2.2039533963915134e-06
-35276.46555323592,0.9070092377318628,2.3982718023328187e-06
-35176.26096033404,0.9007045898163668,2.534742759410352e-06
-35076.056367432146,0.8932080060239038,2.693869591526631e-06
-34975.85177453027,0.8812347510586866,2.940898569663238e-06
-34875.64718162839,0.8592484904497775,3.371401154661996e-06
-34775.44258872651,0.8389516074261685,3.7421344026248416e-06
-34675.23799582463,0.8176913978760776,4.103732334860234e-06
-34575.03340292275,0.8049495737470181,4.307954535478337e-06
-34474.828810020874,0.7951038174068352,4.459624645905041e-06
-34374.624217118995,0.7916067450194416,4.512239133202411e-06
-34274.41962421712,0.7865519714121542,4.587142320882508e-06
-34174.21503131524,0.7904720554487517,4.529170985745574e-06
-34074.01043841336,0.7884349992294996,4.55939682100066e-06
-33973.80584551148,0.7969804062563193,4.431121060095511e-06
-33873.6012526096,0.8094453367391216,4.236934844830708e-06
-33773.39665970772,0.8108020444423032,4.215282338705809e-06
-33673.192066805845,0.8114118362795502,4.205516780093661e-06
-33572.987473903966,0.8258600049968751,3.967948052998817e-06
-33472.78288100209,0.8432687102543655,3.665405332869336e-06
-33372.57828810021,0.8553034409426641,3.4454575610382736e-06
-33272.37369519833,0.8672675044246583,3.217874672271797e-06
-33172.16910229645,0.8782873157216521,3.0003556660243776e-06
-33071.96450939457,0.8911285014845719,2.737403744018163e-06
-32971.759916492694,0.8981080286586263,2.59024587911494e-06
-32871.555323590816,0.9017117145983038,2.5131045631945167e-06
-32771.35073068894,0.9062438699206355,2.414967901170808e-06
-32671.14613778706,0.9069243125334956,2.400126159675298e-06
-32570.94154488518,0.9093160668556804,2.3477337160732483e-06
-32470.7369519833,0.915880173293055,2.2021465000479727e-06
-32370.532359081422,0.9200956877876628,2.107247619996045e-06
-32270.327766179544,0.926024429554273,1.9718930588668037e-06
-32170.123173277665,0.936191025804803,1.734476805656344e-06
-32069.918580375783,0.9469083634246273,1.4764515200741902e-06
-31969.713987473908,0.9527842978858618,1.3313046734969023e-06
-31869.50939457203,0.9585038682926154,1.1872744291816824e-06
-31769.30480167015,0.9656637910653684,1.002769186212982e-06
-31669.100208768272,0.972245220652372,8.285159093229745e-07
-31568.8956158664,0.9782529748483514,6.649071231142859e-07
-31468.691022964515,0.9806588126164836,5.979793033365129e-07
-31368.48643006264,0.9830942049026664,5.292905494959657e-07
-31268.28183716076,0.9855480798940384,4.59012020172645e-07
-31168.07724425888,0.988107105328071,3.8441069869548354e-07
-31067.872651357,0.9910642895728232,2.961928412993014e-07
-30967.66805845512,0.9926739660117648,2.4705470794793364e-07
-30867.463465553243,0.9939694327664294,2.0679286804613115e-07
-30767.258872651364,0.995353783694144,1.628940786190372e-07
-30667.054279749485,0.9965847851246646,1.2287937533606446e-07
-30566.849686847607,0.997222673981075,1.016696009958345e-07
-30466.645093945728,0.999985377239408,1.0950258878132279e-09
-30366.44050104385,0.9999912532585716,6.685018695227968e-10
-30266.23590814197,0.999993368580356,5.124427537229719e-10
-30166.03131524009,0.9999949099457168,3.9749591739369885e-10
-30065.826722338214,0.9999962613355424,2.955685063798097e-10
-29965.62212943633,0.9999975542821676,1.9664054025147987e-10
-29865.417536534456,0.9999984081648108,1.301848862630428e-10
-29765.212943632578,0.9999988990795534,9.135863438366987e-11
-29665.008350730684,0.9999992515580512,6.306001932396506e-11
-29564.80375782881,0.9999994172001422,4.9588414271983805e-11
-29464.599164926927,0.9999995188805664,4.1245233391906866e-11
-29364.39457202505,0.9999996083477658,3.384627567659809e-11
-29264.18997912317,0.9999996810587728,2.7783969904774555e-11
-29163.98538622129,0.99999971574637,2.487324523489817e-11
-29063.780793319413,0.9999997532455356,2.1710722424190185e-11
-28963.57620041753,0.9999997759570832,1.9786268879284207e-11
-28863.37160751565,0.9999997870229876,1.8845860991572587e-11
-28763.167014613777,0.999999799564085,1.7777763513716897e-11
-28662.96242171189,0.9999998173836756,1.6255543917944627e-11
-28562.75782881002,0.999999845015092,1.388337454854945e-11
-28462.55323590814,0.99999987256586,1.1501519061004322e-11
-28362.348643006266,0.999999893590276,9.670472398469437e-12
-28262.144050104383,0.999999897439998,9.333742187565451e-12
-28161.939457202505,0.9999999065142344,8.538046011362567e-12
-28061.734864300623,0.9999999107942372,8.161718786374685e-12
-27961.530271398748,0.99999991033252,8.202348577150137e-12
-27861.32567849687,0.9999999164739168,7.661232106480895e-12
-27761.12108559499,0.9999999277157964,6.666618697616944e-12
-27660.91649269311,0.9999999322733512,6.26173357866694e-12
-27560.71189979124,0.9999999356898496,5.957531110568153e-12
-27460.507306889354,0.9999999377637896,5.772564639202808e-12
-27360.30271398748,0.999999939006672,5.661605353205153e-12
-27260.0981210856,0.9999999403734812,5.539479853843323e-12
-27159.89352818372,0.9999999483317804,4.8261722448326616e-12
-27059.68893528184,0.9999999583918224,3.91830177100268e-12
-26959.48434237996,0.9999999615296892,3.633479634067931e-12
-26859.279749478083,0.999999958589412,3.90039065926016e-12
-26759.075156576204,0.999999955588691,4.172040804044519e-12
-26658.870563674325,0.99999995570372,4.161639076061705e-12
-26558.665970772447,0.9999999592347696,3.841870709873498e-12
-26458.461377870568,0.999999960064043,3.7666226012508795e-12
-26358.25678496869,0.9999999602895736,3.746146474849028e-12
-26258.05219206681,0.9999999594661318,3.820882915999844e-12
-26157.84759916493,0.9999999646726953,3.3472999777786544e-12
-26057.643006263053,0.999999971453029,2.726478832376184e-12
-25957.43841336117,0.9999999743926632,2.455638665425345e-12
-25857.233820459296,0.9999999766612512,2.2458204147708087e-12
-25757.029227557417,0.9999999787646524,2.050586365376968e-12
-25656.82463465554,0.9999999807119868,1.869190033972062e-12
-25556.62004175366,0.9999999836014244,1.5987275283433733e-12
-25456.41544885178,0.9999999863035628,1.3441688107197704e-12
-25356.210855949903,0.9999999858681448,1.3853058116125997e-12
-25256.006263048024,0.9999999852009562,1.4482502897036669e-12
-25155.801670146146,0.9999999861413184,1.359502303721214e-12
-25055.597077244267,0.9999999877372922,1.2083544782276621e-12
-24955.39248434239,0.9999999917636536,8.234724394720661e-13
-24855.18789144051,0.9999999936081834,6.449549987813078e-13
-24754.98329853863,0.9999999938003972,6.262476232595828e-13
-24654.778705636752,0.9999999939100824,6.155649772381621e-13
-24554.57411273488,0.9999999941609052,5.911091533865964e-13
-24454.369519832995,0.9999999952740856,4.820731752746289e-13
-24354.16492693112,0.9999999958299558,4.2728226273401307e-13
-24253.960334029223,0.999999996131258,3.974743022066386e-13
-24153.755741127345,0.9999999963902836,3.717814559249536e-13
-24053.551148225462,0.999999996784398,3.3255757656633183e-13
-23953.346555323587,0.999999997068218,3.042008380483053e-13
-23853.14196242171,0.9999999976291792,2.478529759192367e-13
-23752.93736951983,0.99999999813507,1.966232493198885e-13
-23652.73277661795,0.9999999983984574,1.6975890573605318e-13
-23552.52818371608,0.9999999986417796,1.447989145839875e-13
-23452.3235908142,0.9999999988556374,1.227288909396342e-13
-23352.11899791232,0.9999999989687964,1.1099346398978677e-13
-23251.91440501044,0.9999999990458412,1.0297593847072927e-13
-23151.70981210856,0.9999999991291044,9.428847051310862e-14
-23051.50521920668,0.9999999992413836,8.252551439905781e-14
-22951.3006263048,0.9999999992911268,7.729341800473933e-14
-22851.09603340292,0.9999999993593004,7.010363212273186e-14
-22750.891440501044,0.9999999994140488,6.430909415775373e-14
-22650.686847599165,0.9999999994290588,6.271639338445469e-14
-22550.482254697286,0.999999999430234,6.259259933196922e-14
-22450.277661795408,0.9999999994397862,6.157842035080342e-14
-22350.07306889353,0.9999999994637429,5.90334700662654e-14
-22249.86847599165,0.9999999995080848,5.4312184601012016e-14
-22149.66388308977,0.99999999954039,5.0862699445485017e-14
-22049.459290187893,0.999999999567886,4.79199160707996e-14
-21949.25469728601,0.9999999995714604,4.753796295012782e-14
-21849.050104384136,0.9999999995851576,4.6067216069017e-14
-21748.845511482257,0.99999999959513,4.4998105312458324e-14
-21648.64091858038,0.9999999995932898,4.5195934871595387e-14
-21548.4363256785,0.999999999614998,4.286410504774923e-14
-21448.23173277662,0.9999999996277305,4.149238008199594e-14
-21348.027139874743,0.9999999996155632,4.28025973768577e-14
-21247.822546972864,0.9999999996134056,4.303460901233547e-14
-21147.617954070985,0.9999999996109292,4.3300789232644685e-14
-21047.413361169107,0.9999999996334166,4.0880237656576574e-14
-20947.208768267228,0.99999999967015,3.691420875324178e-14
-20847.00417536535,0.999999999687193,3.5070350364169523e-14
-20746.79958246347,0.9999999996910428,3.46531148344738e-14
-20646.594989561592,0.9999999996983696,3.386013188044539e-14
-20546.39039665972,0.9999999997182768,3.16987143269378e-14
-20446.185803757835,0.999999999723058,3.1176918182443906e-14
-20345.98121085596,0.9999999997254122,3.092032838524796e-14
-20245.77661795408,0.9999999997195648,3.155818857347001e-14
-20145.5720250522,0.9999999997091888,3.268464423471385e-14
-20045.36743215032,0.9999999996993412,3.375354172335721e-14
-19945.16283924844,0.9999999996937988,3.4356052259133445e-14
-19844.958246346563,0.999999999688065,3.4976834056819936e-14
-19744.753653444684,0.9999999996823224,3.5598134172179125e-14
-19644.54906054281,0.9999999996788476,3.5975629588388605e-14
-19544.344467640927,0.9999999996881026,3.4972135101465166e-14
-19444.13987473905,0.9999999996856884,3.5232181726330473e-14
-19343.93528183717,0.9999999996847964,3.532960044901089e-14
-19243.73068893529,0.9999999996953196,3.4190396722956697e-14
-19143.526096033413,0.9999999997015288,3.3517770581888684e-14
-19043.32150313153,0.9999999996996356,3.372238823893356e-14
-18943.11691022965,0.999999999693008,3.44409888804035e-14
-18842.91231732776,0.9999999996973852,3.3964124102843926e-14
-18742.707724425883,0.999999999708342,3.277763096921822e-14
-18642.503131524005,0.999999999702506,3.3409005009069877e-14
-18542.298538622126,0.9999999996787838,3.5980992732191315e-14
-18442.093945720248,0.9999999996742536,3.6471076055478565e-14
-18341.88935281837,0.9999999996651144,3.7459720235132916e-14
-18241.68475991649,0.9999999996419144,3.9963909432552273e-14
-18141.48016701461,0.9999999996244624,4.184677997641192e-14
-18041.275574112733,0.999999999607741,4.3644377143224246e-14
-17941.070981210854,0.9999999995704446,4.7646345821769096e-14
-17840.866388308976,0.999999999538328,5.1083199223625513e-14
-17740.661795407097,0.999999999510116,5.4094731161375855e-14
-17640.45720250522,0.9999999994807736,5.722142448137016e-14
-17540.25260960334,0.9999999994653476,5.886449060952687e-14
-17440.04801670146,0.9999999994437824,6.11556064713664e-14
-17339.843423799583,0.9999999994264126,6.29960651087238e-14
-17239.638830897704,0.999999999483767,5.690261513297825e-14
-17139.434237995825,0.9999999994813936,5.715575290047042e-14
-17039.229645093947,0.9999999995147288,5.3604003966626676e-14
